7.943	4.1015
7.9352	4.1024
7.9347	4.0976
7.9361	4.1075
7.9385	4.1077
7.9385	4.1031
7.9327	4.1011
7.941	4.1114
7.9425	4.1179
7.9413	4.1079
7.9357	4.109
7.9416	4.1138
7.9444	4.121
7.9504	4.1221
7.9538	4.1233
7.9584	4.1229
7.9544	4.1174
7.9678	4.1225
7.9878	4.1205
7.9967	4.1289
8.0097	4.1247
8.0253	4.1252
8.0268	4.1283
8.0412	4.1341
8.0675	4.1508
8.0812	4.1588
8.0957	4.1695
8.1181	4.186
8.1155	4.1842
8.1336	4.2004
8.1731	4.2233
8.1909	4.2331
8.2135	4.2508
8.2261	4.2628
8.2269	4.2564
8.2509	4.2787
8.2865	4.3078
8.3048	4.319
8.3286	4.336
8.3412	4.3359
8.3388	4.3413
8.3753	4.3534
8.4135	4.3646
8.4452	4.3746
8.4602	4.3814
8.4954	4.3927
8.4882	4.4005
8.5029	4.3989
8.5653	4.4026
8.5958	4.4078
8.6237	4.4153
8.6637	4.4252
8.6586	4.4212
8.6869	4.4206
8.748	4.4203
8.7889	4.4359
8.815	4.4383
8.8483	4.4329
8.8444	4.4266
8.8719	4.4468
8.9232	4.4569
8.9663	4.4659
8.9954	4.47
9.0197	4.4812
9.0084	4.4958
9.051	4.4874
9.1099	4.5219
9.144	4.5367
9.1692	4.5456
9.2007	4.5628
9.2107	4.5621
9.2434	4.574
9.3093	4.6175
9.3354	4.6388
9.3597	4.6533
9.3878	4.6732
9.3859	4.6811
9.4184	4.694
9.4746	4.7489
9.5229	4.762
9.5539	4.7802
9.5918	4.8014
9.5932	4.7982
9.6305	4.8041
9.6924	4.853
9.723	4.8649
9.7666	4.8852
9.801	4.9043
9.8038	4.8983
9.8393	4.9153
9.9187	4.9379
9.953	4.9622
9.9838	4.9785
10.0249	4.9886
10.021	4.9911
10.0602	5.0123
10.1068	5.0543
10.1414	5.0787
10.1746	5.1101
10.194	5.1266
10.1887	5.1255
10.2233	5.147
10.2772	5.1957
10.3006	5.2136
10.3355	5.2319
10.3423	5.2491
10.3463	5.2507
10.3681	5.2746
10.4095	5.3177
10.4328	5.3381
10.4517	5.3593
10.4718	5.3695
10.4727	5.3735
10.4964	5.3983
10.5369	5.4269
10.5591	5.4335
10.5777	5.4476
10.5995	5.4583
10.5987	5.4591
10.6225	5.4861
10.6734	5.5073
10.6903	5.5115
10.7064	5.5131
10.7308	5.5193
10.729	5.515
10.7461	5.5205
10.785	5.536
10.8004	5.5405
10.8159	5.5492
10.834	5.56
10.83	5.5569
10.8514	5.5677
10.8755	5.5858
10.8909	5.5996
10.9045	5.6144
10.9193	5.6182
10.9199	5.6231
10.929	5.6399
10.95	5.6582
10.9615	5.6635
10.9659	5.6693
10.9714	5.6792
10.9746	5.6764
10.974	5.6824
10.9797	5.6982
10.9781	5.7066
10.9851	5.7155
10.9875	5.7242
10.9834	5.7209
10.9846	5.7263
10.9893	5.7509
10.9927	5.7554
10.9977	5.7645
10.9973	5.7632
10.9946	5.7649
11.0061	5.7641
11.0093	5.7758
11.0223	5.7724
11.0249	5.7869
11.0308	5.7851
11.0294	5.7837
11.0393	5.793
11.0588	5.7931
11.0679	5.7944
11.0785	5.7966
11.0888	5.7966
11.0941	5.7953
11.1027	5.7955
11.1244	5.803
11.1364	5.7985
11.1418	5.8093
11.1499	5.8058
11.1523	5.8054
11.1629	5.8124
11.1813	5.8272
11.182	5.8278
11.191	5.8386
11.1986	5.8519
11.1982	5.8545
11.2045	5.8516
11.2152	5.8685
11.2198	5.8832
11.223	5.9002
11.2251	5.8999
11.2194	5.906
11.2265	5.9154
11.2295	5.9423
11.2265	5.9564
11.2251	5.9685
11.2342	5.9881
11.2345	5.9816
11.2368	5.9919
11.2522	6.0132
11.2549	6.0302
11.2637	6.0345
11.2745	6.0463
11.2707	6.0437
11.2787	6.0533
11.2991	6.0614
11.3107	6.0749
11.3263	6.0818
11.341	6.0869
11.3381	6.0896
11.3521	6.0928
11.3857	6.0979
11.4059	6.1067
11.4202	6.1139
11.437	6.1163
11.4373	6.1115
11.4569	6.1239
11.4858	6.1448
11.503	6.15
11.5094	6.1629
11.5229	6.1702
11.532	6.1721
11.5332	6.1895
11.5549	6.2008
11.5651	6.2148
11.5781	6.225
11.5781	6.2347
11.5801	6.2309
11.5849	6.2488
11.5846	6.2628
11.6012	6.2732
11.6055	6.3067
11.6045	6.3121
11.5959	6.3161
11.614	6.3273
11.6091	6.3553
11.6132	6.3703
11.6199	6.3878
11.6257	6.4024
11.62	6.4059
11.6259	6.4208
11.6295	6.4534
11.6395	6.4681
11.6417	6.4886
11.6501	6.5068
11.6465	6.508
11.6517	6.5179
11.6606	6.5574
11.6783	6.5559
11.6949	6.5694
11.7041	6.5832
11.7076	6.5965
11.7071	6.5987
11.743	6.6158
11.7532	6.6252
11.7637	6.6393
11.77	6.6487
11.7725	6.6393
11.7865	6.6489
11.8149	6.6702
11.8353	6.6835
11.8548	6.689
11.8758	6.7058
11.867	6.702
11.8775	6.7151
11.9077	6.7373
11.9288	6.7547
11.9451	6.7623
11.9483	6.7743
11.9489	6.7762
11.9581	6.7891
11.9771	6.806
11.9881	6.8142
12.0015	6.8173
12.0168	6.8242
12.0155	6.8261
12.0315	6.8377
12.0643	6.853
12.0727	6.862
12.084	6.855
12.1013	6.8663
12.0998	6.8694
12.1184	6.8753
12.1522	6.8853
12.1717	6.8976
12.1971	6.9025
12.2037	6.8936
12.2083	6.9039
12.2311	6.9097
12.2836	6.9172
12.3243	6.9102
12.3449	6.904
12.3846	6.9065
12.387	6.9047
12.4205	6.9062
12.4728	6.9136
12.4925	6.9138
12.5251	6.9146
12.5566	6.9169
12.5583	6.9192
12.5833	6.9144
12.6384	6.9137
12.6615	6.915
12.6918	6.9178
12.7219	6.9221
12.7227	6.9226
12.7445	6.9222
12.8053	6.9142
