2.4323	7.9348
2.4531	7.9313
2.4909	7.903
2.4854	7.9016
2.531	7.8935
2.627	7.8768
2.6864	7.8797
2.7416	7.8927
2.8197	7.9211
2.8211	7.9124
2.9026	7.9294
3.054	7.9732
3.1625	7.9961
3.2647	7.9997
3.3465	8.0024
3.3477	8.0095
3.4573	8.0041
3.6107	7.9526
3.7326	7.918
3.8452	7.9042
3.9263	7.882
3.9286	7.8772
4.0207	7.8636
4.1942	7.8196
4.3176	7.8244
4.443	7.8271
4.5184	7.8152
4.5348	7.8237
4.6459	7.8364
4.7972	7.8829
4.9685	7.8538
5.0792	7.8534
5.1688	7.8374
5.177	7.8449
5.2583	7.8375
5.2583	7.8375
5.5682	7.8487
5.7296	7.8322
5.8367	7.8195
5.8479	7.8163
5.9659	7.8018
6.139	7.8077
6.3005	7.7557
6.4197	7.7728
6.5763	7.7788
6.5684	7.7796
6.6613	7.7771
6.8413	7.763
6.9618	7.7831
7.0631	7.7679
7.1419	7.7468
7.1464	7.739
7.211	7.7204
7.3692	7.7055
7.4601	7.6791
7.5376	7.6732
7.5968	7.6735
7.6022	7.6836
7.6731	7.6913
7.78	7.7334
7.8425	7.7619
7.9186	7.7974
7.9818	7.8333
7.9895	7.8316
8.0578	7.8438
8.2131	7.8522
8.298	7.8675
8.3815	7.8514
8.4689	7.8295
8.4689	7.829
8.5804	7.8208
8.7462	7.7791
8.8399	7.7578
8.9671	7.7141
9.0387	7.6889
9.0515	7.6862
9.1271	7.6531
9.3053	7.587
9.3801	7.5573
9.5029	7.5164
9.61	7.4945
9.6074	7.4999
9.7077	7.4737
9.8583	7.3715
10.0086	7.3401
10.0845	7.2832
10.1795	7.2215
10.1808	7.2203
10.2727	7.161
